Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
1989:Q3,Silent,16356931,17624405,4588060,1060603,1707416,3103469,729029,2209521,4226306,1267474,831963,308956,126555
1989:Q3,BabyBoom,3976815,5808354,2260988,790254,379137,378316,283735,747950,967975,1831539,1355248,445783,30508
1989:Q3,GenX,77122,130882,44121,45323,3891,545,1257,12152,23594,53760,23943,29467,350
1989:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1989:Q4,Silent,16595436,17886167,4654057,1067825,1755106,3153646,753670,2226257,4275606,1290732,847796,315370,127566
1989:Q4,BabyBoom,4104471,5980572,2292699,807598,393084,410705,300096,757010,1019380,1876100,1386834,459630,29636
1989:Q4,GenX,90271,150982,47561,50160,3915,2716,2470,13561,30599,60711,25951,34285,475
1989:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1990:Q1,Silent,16637863,17948456,4643237,1091942,1706162,3202135,766473,2238174,4300333,1310593,874932,306278,129383
1990:Q1,BabyBoom,4106498,6017686,2316222,820796,327349,430867,299831,763361,1059260,1911188,1428963,449449,32776
1990:Q1,GenX,96002,164607,53524,54245,0,4940,1035,14858,36005,68605,31504,36593,508
1990:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1990:Q2,Silent,16837921,18171818,4708102,1094914,1759966,3250527,782562,2254358,4321388,1333897,898677,305426,129794
1990:Q2,BabyBoom,4186571,6132201,2324695,837466,346472,456665,314997,774529,1077377,1945630,1460423,452602,32605
1990:Q2,GenX,99853,177938,52365,60007,0,7416,1105,16661,40385,78085,36818,40684,583
1990:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1990:Q3,Silent,16801386,18151073,4718308,1110592,1600146,3297576,785885,2271302,4367264,1349686,914672,306541,128473
1990:Q3,BabyBoom,4087679,6066096,2383095,842318,160847,473619,296346,787621,1122251,1978417,1491982,459810,26625
1990:Q3,GenX,114249,201499,61324,63245,0,10045,836,18775,47274,87250,40613,45951,686
1990:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1990:Q4,Silent,17037056,18395223,4672649,1120232,1722309,3344369,812234,2279415,4444016,1358167,921567,306455,130145
1990:Q4,BabyBoom,4276080,6297877,2401711,850996,249903,494549,316352,794353,1190013,2021797,1526083,466071,29643
1990:Q4,GenX,135744,230583,72037,67814,0,12984,1048,20459,56241,94839,42161,51865,813
1990:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1991:Q1,Silent,17283099,18637886,4667343,1124422,1897645,3390569,844374,2272527,4441006,1354787,928430,294459,131898
1991:Q1,BabyBoom,4485562,6526644,2403078,868252,389769,515450,341064,788841,1220190,2041082,1557269,452848,30965
1991:Q1,GenX,157368,257179,76981,75110,0,16228,2106,21039,65715,99811,43992,54900,919
1991:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1991:Q2,Silent,17350453,18719292,4688790,1126237,1904728,3436434,861745,2272600,4428758,1368839,947865,289723,131251
1991:Q2,BabyBoom,4489186,6563017,2431355,876798,368088,540316,348562,790083,1207815,2073831,1592096,451601,30134
1991:Q2,GenX,164232,275889,82667,80663,0,19851,1834,22296,68577,111657,50689,59982,986
1991:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1991:Q3,Silent,17503328,18883963,4690647,1137321,1997230,3481628,886255,2266725,4424158,1380635,961649,285916,133070
1991:Q3,BabyBoom,4656072,6742650,2484857,881121,431522,564266,368220,786382,1226281,2086578,1597054,451480,38044
1991:Q3,GenX,183718,305637,94886,85033,0,23835,4599,23040,74244,121920,55800,65104,1016
1991:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1991:Q4,Silent,17769012,19169970,4695568,1136878,2216448,3526295,912670,2253176,4428935,1400957,980012,285327,135618
1991:Q4,BabyBoom,4942919,7071976,2528089,889419,624158,589604,394488,775421,1270797,2129057,1624113,457860,47084
1991:Q4,GenX,221477,358691,106927,91151,16758,28234,9200,22889,83532,137214,63754,72393,1067
1991:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1992:Q1,Silent,17774041,19188168,4721581,1130418,2203005,3571531,924721,2244763,4392149,1414127,1004395,273777,135955
1992:Q1,BabyBoom,4956109,7073666,2557743,902445,590315,642851,390119,769169,1221024,2117557,1628861,444487,44209
1992:Q1,GenX,218194,369538,115222,99341,10366,33394,6588,23170,81457,151344,75020,75090,1234
1992:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1992:Q2,Silent,17830068,19258420,4744636,1128915,2219726,3634370,941576,2240258,4348939,1428352,1021912,268680,137760
1992:Q2,BabyBoom,5028459,7155882,2582193,916184,584198,694501,401127,766732,1210947,2127423,1634829,442836,49758
1992:Q2,GenX,213078,379746,121225,108122,6920,25663,6864,23847,87106,166668,84502,80816,1350
1992:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1992:Q3,Silent,17986919,19424612,4747600,1140427,2291679,3697383,963046,2243322,4341155,1437692,1033808,266005,137879
1992:Q3,BabyBoom,5236804,7402839,2677045,918601,638744,746201,421723,772450,1228075,2166035,1669211,446779,50045
1992:Q3,GenX,229584,413080,139343,112696,12154,16895,10373,25598,96022,183496,92860,89149,1487
1992:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1992:Q4,Silent,18174738,19613869,4734942,1143914,2477579,3717200,964824,2229235,4346175,1439131,1032529,266794,139808
1992:Q4,BabyBoom,5609878,7820755,2759819,926775,801774,832862,469236,777458,1252831,2210876,1701087,460407,49382
1992:Q4,GenX,271454,478021,157442,122779,32991,22156,14488,23573,104592,206567,107286,97569,1712
1992:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1993:Q1,Silent,18288914,19711587,4756211,1119092,2554162,3735631,972750,2235966,4337774,1422673,1023733,255884,143056
1993:Q1,BabyBoom,5796464,8016097,2758152,947687,852551,879748,522581,806990,1248389,2219634,1712609,451785,55240
1993:Q1,GenX,291764,511644,155741,139835,37221,27235,22792,24905,103914,219880,118363,99593,1924
1993:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1993:Q2,Silent,18358172,19776948,4761887,1128387,2599453,3753889,973365,2240937,4319030,1418776,1021382,253053,144341
1993:Q2,BabyBoom,5993741,8258646,2848785,956965,872969,926822,558501,835785,1258820,2264906,1751989,458842,54075
1993:Q2,GenX,306200,550101,169415,151094,36440,32733,25529,25997,108892,243900,134974,106767,2159
1993:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1993:Q3,Silent,18495465,19908564,4765172,1139738,2694627,3772106,975293,2250694,4310934,1413099,1012363,253439,147297
1993:Q3,BabyBoom,6236029,8568197,2945378,964623,945650,975934,600982,871533,1264097,2332168,1797503,472549,62116
1993:Q3,GenX,337937,605620,185469,161707,44678,38690,29926,28179,116970,267683,148666,116680,2337
1993:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1993:Q4,Silent,18669879,20084344,4780079,1144872,2788702,3790235,975272,2256234,4348950,1414464,1005849,258999,149616
1993:Q4,BabyBoom,6473264,8866892,3026833,980627,1018552,1019856,628392,903330,1289302,2393629,1829216,496895,67518
1993:Q4,GenX,361324,658743,199831,176749,53435,44994,31202,29573,122960,297419,164611,130275,2533
1993:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1994:Q1,Silent,18731866,20128482,4816044,1132874,2734965,3808564,972712,2268847,4394476,1396616,992449,252194,151973
1994:Q1,BabyBoom,6548136,8973523,3063613,998565,935487,1065430,646905,944785,1318738,2425386,1861391,495889,68106
1994:Q1,GenX,354386,669212,202713,194718,32049,51762,29394,32764,125812,314826,176113,135793,2920
1994:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1994:Q2,Silent,18818998,20217301,4842657,1136300,2719294,3827164,976237,2285212,4430437,1398303,988731,255048,154524
1994:Q2,BabyBoom,6657236,9132349,3135767,1012985,884249,1107832,673620,991752,1326145,2475113,1890661,515067,69385
1994:Q2,GenX,342879,690432,212039,210329,14464,58912,32254,37171,125262,347553,195724,148465,3364
1994:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1994:Q3,Silent,18912819,20312071,4819349,1149284,2770101,3846294,982831,2294082,4450130,1399252,983902,259226,156124
1994:Q3,BabyBoom,6896080,9423848,3235952,1023727,908868,1153410,714744,1030064,1357083,2527768,1922224,537557,67987
1994:Q3,GenX,370467,752823,238340,223503,11799,66552,39418,39825,133386,382356,215418,163170,3768
1994:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1994:Q4,Silent,18998422,20406311,4783256,1152503,2771016,3866032,978366,2302472,4552666,1407890,980402,267828,159660
1994:Q4,BabyBoom,7016120,9612840,3310615,1033928,871155,1191273,714599,1068039,1423231,2596720,1949035,570527,77158
1994:Q4,GenX,368041,792049,267926,237705,0,74478,31948,42375,137617,424008,237006,182813,4189
1994:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1995:Q1,Silent,19134591,20527377,4752616,1156937,2886571,3886758,989628,2306227,4548640,1392786,968873,262600,161313
1995:Q1,BabyBoom,7339171,9957143,3370962,1049000,974882,1243225,768642,1100073,1450358,2617971,1972511,571954,73506
1995:Q1,GenX,431934,877753,291625,254758,9381,83086,44475,43428,151000,445819,251052,189992,4775
1995:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1995:Q2,Silent,19272429,20661314,4693574,1169234,3005313,3925521,999624,2311886,4556162,1388886,959347,265463,164076
1995:Q2,BabyBoom,7706528,10385599,3477736,1051125,1084381,1307556,831696,1134058,1499047,2679071,2012312,591759,75000
1995:Q2,GenX,488862,967412,336998,263972,27114,68966,58386,44805,167171,478550,267177,205904,5469
1995:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1995:Q3,Silent,19355976,20749753,4543258,1175212,3151610,3966686,1014245,2324823,4573919,1393777,956018,270049,167710
1995:Q3,BabyBoom,7972595,10718359,3483637,1054833,1224273,1366271,897352,1176686,1515308,2745764,2044681,615641,85442
1995:Q3,GenX,547250,1066840,386242,274979,53494,53391,77178,48415,173140,519590,289639,223909,6042
1995:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1995:Q4,Silent,19619354,21026327,4561212,1177093,3313450,3998775,1031746,2318585,4625466,1406972,951665,282581,172726
1995:Q4,BabyBoom,8342542,11136786,3531436,1069211,1370742,1411720,951644,1219059,1582973,2794244,2071145,639295,83804
1995:Q4,GenX,595144,1146386,396600,283002,81562,55866,83179,58877,187301,551242,297698,246284,7260
1995:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1996:Q1,Silent,19809934,21219310,4618024,1180534,3410246,4032618,1048562,2306720,4622606,1409375,953553,281086,174736
1996:Q1,BabyBoom,8613955,11452819,3567694,1088221,1439741,1450340,1004987,1252644,1649192,2838864,2112841,628895,97128
1996:Q1,GenX,642620,1213676,404944,293688,90605,58196,88350,67450,210442,571056,312466,252226,6364
1996:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1996:Q2,Silent,20012690,21441431,4653392,1185484,3517045,4068076,1061576,2298897,4656961,1428741,960385,288391,179965
1996:Q2,BabyBoom,8857000,11735180,3628159,1096151,1518448,1486755,1043685,1289900,1672082,2878180,2139183,639750,99247
1996:Q2,GenX,648532,1257032,419257,297181,102571,60484,85662,77577,214300,608500,332641,268439,7420
1996:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1996:Q3,Silent,20117113,21564860,4686945,1192267,3549133,4104985,1077065,2290827,4663637,1447747,968574,295415,183758
1996:Q3,BabyBoom,9038860,11953941,3683427,1109377,1511949,1520083,1088142,1325757,1715206,2915081,2166249,649857,98975
1996:Q3,GenX,649040,1296212,437720,303531,91423,62702,86086,87771,226978,647172,354539,284575,8058
1996:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1996:Q4,Silent,20368194,21830904,4718939,1187351,3675900,4143227,1114724,2301066,4689697,1462710,972694,304580,185436
1996:Q4,BabyBoom,9362984,12324041,3705457,1126359,1611548,1534379,1174159,1382094,1790045,2961057,2195039,665123,100895
1996:Q4,GenX,739561,1422261,464709,314220,109554,64416,127813,104709,236841,682700,370898,304175,7627
1996:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1997:Q1,Silent,20400158,21868654,4740751,1190390,3726328,4182466,1123051,2315284,4590384,1468495,976437,300351,191707
1997:Q1,BabyBoom,9531252,12499355,3737161,1143223,1624319,1567628,1200670,1441420,1784933,2968103,2210579,648750,108774
1997:Q1,GenX,768149,1468393,485676,323431,103014,66625,114686,123161,251801,700244,386433,305074,8737
1997:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1997:Q2,Silent,20875545,22360062,4774059,1193982,4095538,4222465,1153786,2320059,4600173,1484517,982450,305162,196905
1997:Q2,BabyBoom,10202095,13211213,3803775,1148843,1986199,1615802,1350699,1489356,1816539,3009118,2236785,654130,118203
1997:Q2,GenX,947061,1680449,517335,324140,198160,69257,170760,138600,262198,733389,405352,318746,9291
1997:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1997:Q3,Silent,21209624,22713234,4785393,1202763,4326422,4263086,1178870,2331303,4625397,1503610,995745,310592,197273
1997:Q3,BabyBoom,10691600,13754558,3871843,1159959,2191385,1657507,1472016,1544025,1857824,3062959,2277749,661427,123783
1997:Q3,GenX,1079671,1857119,556083,327273,249230,71722,214993,156574,281244,777447,435787,333785,7875
1997:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1997:Q4,Silent,21429958,22955841,4836585,1197207,4409689,4304139,1186326,2362345,4659550,1525883,1003281,318399,204203
1997:Q4,BabyBoom,10969917,14059778,3912376,1180830,2245164,1680827,1483682,1619200,1937699,3089861,2284771,674099,130991
1997:Q4,GenX,1109049,1928374,581327,339924,256990,73652,196427,181443,298610,819324,458307,351667,9350
1997:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1998:Q1,Silent,21974283,23510556,4876462,1202580,4843535,4344944,1214564,2357751,4670720,1536273,1013526,313864,208883
1998:Q1,BabyBoom,11799676,14898669,4002451,1193660,2656316,1755976,1638519,1657970,1993777,3098993,2301684,658815,138494
1998:Q1,GenX,1339802,2187199,620757,343820,370740,77129,264041,195086,315625,847397,486234,351363,9800
1998:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1998:Q2,Silent,22238675,23795025,4959590,1206985,4930279,4354549,1220521,2372316,4750785,1556351,1022301,321940,212110
1998:Q2,BabyBoom,12184559,15347538,4121770,1210443,2720923,1845283,1680850,1717478,2050791,3162979,2344383,674108,144488
1998:Q2,GenX,1379489,2273903,656685,350280,383186,90415,252745,215576,325016,894413,513018,371696,9699
1998:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1998:Q3,Silent,21909865,23484131,4940092,1230378,4565385,4363898,1209712,2370247,4804420,1574266,1031386,327575,215305
1998:Q3,BabyBoom,12060572,15269554,4293857,1220165,2319980,1909549,1589518,1761940,2174544,3208982,2382829,684484,141669
1998:Q3,GenX,1212632,2153521,735308,346186,249933,103265,148315,231335,339179,940890,541941,388659,10290
1998:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1998:Q4,Silent,22482354,24058502,5041415,1214952,5071261,4328917,1230134,2383179,4788644,1576148,1028144,326422,221582
1998:Q4,BabyBoom,13125801,16418604,4363281,1249458,2905785,2065516,1798476,1775779,2260309,3292803,2443151,708832,140820
1998:Q4,GenX,1595387,2590120,788112,369353,436135,106800,282344,229511,377865,994733,577294,406018,11421
1998:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1999:Q1,Silent,22418255,23982739,5060074,1214423,5045166,4292828,1229106,2364606,4776535,1564484,1020696,317295,226493
1999:Q1,BabyBoom,13415807,16769268,4472677,1267421,2942957,2196982,1857691,1759716,2271824,3353461,2500025,714919,138517
1999:Q1,GenX,1684109,2713567,856586,379426,451503,109552,308331,216885,391285,1029459,606916,410184,12359
1999:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1999:Q2,Silent,22690763,24253588,5156397,1208540,5305760,4256283,1232817,2401753,4692038,1562825,1015086,313387,234352
1999:Q2,BabyBoom,14044383,17501230,4606428,1296372,3258824,2338852,1958639,1802615,2239500,3456847,2567067,734390,155390
1999:Q2,GenX,1857164,2935554,900659,399932,552161,112607,358952,223964,387279,1078391,641538,423804,13049
1999:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1999:Q3,Silent,22497672,24062171,5202944,1216428,5065268,4218531,1215885,2475062,4668053,1564499,1015761,311362,237376
1999:Q3,BabyBoom,14186018,17730620,4772204,1320986,3089943,2455330,1915751,1885041,2291365,3544602,2634638,759453,150511
1999:Q3,GenX,1826313,2971426,978023,413288,504013,114782,316680,244445,400195,1145113,690859,441079,13175
1999:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1999:Q4,Silent,23184840,24757159,5261587,1208760,5755626,4182196,1229193,2494134,4625663,1572319,1016034,309491,246794
1999:Q4,BabyBoom,15537704,19172818,4884548,1349070,3815784,2630903,2119651,1913313,2459548,3635114,2665538,786026,183550
1999:Q4,GenX,2237616,3451630,1049870,433263,731250,118923,423521,246079,448724,1214015,742691,458104,13220
1999:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
2000:Q1,Silent,23384470,24954991,5377878,1214714,5948604,4144938,1230015,2478176,4560666,1570521,1013979,300279,256263
2000:Q1,BabyBoom,16244147,19930354,5094600,1380299,4064583,2775095,2214309,1905669,2495799,3686207,2680151,793420,212636
2000:Q1,GenX,2416349,3681835,1118120,452907,812688,121987,466076,234798,475259,1265486,792082,460065,13339
2000:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
2000:Q2,Silent,23224434,24794067,5498877,1217881,5680826,4107148,1215686,2545573,4528076,1569633,1014046,298822,256765
2000:Q2,BabyBoom,16424037,20172884,5332535,1412512,3872317,2898746,2205894,1986877,2464003,3748847,2736707,823101,189039
2000:Q2,GenX,2397777,3739250,1208167,474315,757981,124304,442264,254699,477520,1341474,847343,479848,14283
2000:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
2000:Q3,Silent,23237202,24811258,5566104,1226570,5596458,4070322,1207705,2621101,4522998,1574056,1014570,299791,259695
2000:Q3,BabyBoom,16893344,20732971,5573942,1435683,3853608,3033993,2250665,2077541,2507539,3839626,2790215,861271,188140
2000:Q3,GenX,2465212,3891026,1301298,485922,756782,127006,449989,277858,492171,1425815,905660,506011,14144
2000:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
2000:Q4,Silent,22885844,24456480,5696603,1220984,5024572,4033371,1183759,2651751,4645440,1570636,1008274,301699,260663
2000:Q4,BabyBoom,16838375,20735276,5771002,1469115,3360389,3144987,2179086,2120786,2689911,3896901,2848863,903364,144674
2000:Q4,GenX,2312555,3814101,1366492,511657,606147,128803,385385,284489,531129,1501546,948090,536204,17252
2000:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
2001:Q1,Silent,22691364,24243401,5942806,1217801,4565269,3998639,1144873,2665208,4708806,1552037,1001067,293564,257406
2001:Q1,BabyBoom,16965768,20888241,6141160,1496898,2971914,3278615,2057081,2144913,2797660,3922473,2900259,914136,108078
2001:Q1,GenX,2225743,3772999,1453769,532049,487688,131425,278138,284457,605472,1547255,988299,542024,16932
2001:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
2001:Q2,Silent,23037357,24587497,6024889,1215593,4815203,3988590,1148509,2711673,4683040,1550140,1000503,289665,259972
2001:Q2,BabyBoom,17663977,21711517,6364934,1517395,3265720,3404892,2144316,2203543,2810716,4047540,3005540,935703,106297
2001:Q2,GenX,2431334,4050915,1535541,545806,584964,143588,319886,296888,624242,1619580,1043975,558881,16724
2001:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
2001:Q3,Silent,22500550,24068228,6064826,1216690,4155273,3979597,1106588,2741945,4803309,1567678,1009582,283819,274277
2001:Q3,BabyBoom,17416893,21580046,6603066,1532586,2677562,3505282,2017284,2243048,3001218,4163153,3047107,953853,162193
2001:Q3,GenX,2182181,3901735,1624165,555324,403782,155081,208929,302896,651558,1719554,1132077,570103,17374
2001:Q3,Millennial,10261,25752,11241,6760,267,0,69,811,6603,15491,8785,6576,130
2001:Q4,Silent,22991757,24530558,6167008,1224867,4534346,4016285,1109549,2672943,4805560,1538801,984659,297659,256483
2001:Q4,BabyBoom,18174726,22448155,6770397,1556703,3123786,3591087,2127985,2258141,3020056,4273429,3188946,975934,108549
2001:Q4,GenX,2454623,4213164,1698168,573414,525679,161089,258516,308640,687657,1758541,1133075,608670,16796
2001:Q4,Millennial,20535,35321,14879,9315,1566,0,480,541,8539,14786,5104,9565,117
2002:Q1,Silent,23065724,24602155,6256706,1224563,4508259,4053220,1112572,2642596,4804239,1536432,987981,298992,249459
2002:Q1,BabyBoom,18607351,22912453,6964510,1573625,3178928,3641693,2201002,2313779,3038917,4305102,3230730,962286,112086
2002:Q1,GenX,2547791,4396295,1787107,587929,523001,165863,293564,330017,708814,1848504,1220744,611109,16651
2002:Q1,Millennial,25289,45905,19499,12177,1775,0,963,804,10688,20617,9355,11129,133
2002:Q2,Silent,22828267,24365455,6325137,1228230,4136423,4091308,1074653,2621617,4888087,1537188,994109,306334,236745
2002:Q2,BabyBoom,18435747,22799056,7131310,1593752,2884897,3680875,2105977,2377893,3024352,4363310,3302138,967190,93982
2002:Q2,GenX,2379453,4341340,1901693,605428,401536,170283,198143,355483,708775,1961887,1315191,630675,16021
2002:Q2,Millennial,25981,53176,24490,15579,89,27,0,1338,11653,27196,13602,13445,149
2002:Q3,Silent,22317026,23856126,6353657,1248394,3524268,4130797,1032675,2613838,4952497,1539100,996420,313647,229033
2002:Q3,BabyBoom,18048602,22520538,7335217,1610319,2338518,3719249,1998775,2454587,3063873,4471936,3414713,970260,86963
2002:Q3,GenX,2161148,4222684,2032867,613896,187340,174743,94284,386669,732885,2061535,1393593,651368,16574
2002:Q3,Millennial,31011,61933,27268,18175,0,152,0,2359,13979,30922,14433,16333,156
2002:Q4,Silent,22561574,24104371,6399736,1262187,3650740,4173319,1032961,2506500,5078928,1542798,1000716,322399,219683
2002:Q4,BabyBoom,18550730,23139962,7538071,1622745,2537574,3785323,2105498,2425129,3125622,4589232,3521558,978522,89152
2002:Q4,GenX,2269724,4440420,2147225,620396,222812,180400,131852,377118,760616,2170696,1478205,676438,16053
2002:Q4,Millennial,32339,67988,30767,20856,0,120,0,399,15846,35648,15835,19650,163
2003:Q1,Silent,22524931,24065343,6501833,1257054,3487646,4213739,1022574,2507200,5075298,1540412,1001418,323696,215298
2003:Q1,BabyBoom,18749747,23440642,7722106,1634251,2440005,3808502,2143255,2509470,3183053,4690896,3618500,963252,109144
2003:Q1,GenX,2285270,4532651,2229042,633238,151191,184334,127434,412780,794632,2247381,1550969,680217,16195
2003:Q1,Millennial,45888,84359,38291,25041,0,408,0,1822,18798,38472,16354,21957,161
2003:Q2,Silent,23065304,24630764,6576551,1263802,3916442,4256108,1043907,2518076,5055878,1565460,1015938,330397,219125
2003:Q2,BabyBoom,19713415,24619726,7921301,1648486,2968800,3853634,2331588,2603386,3292531,4906311,3743320,965865,197126
2003:Q2,GenX,2598984,4982346,2353461,644735,308274,189196,229207,453038,804436,2383362,1669293,700202,13867
2003:Q2,Millennial,53117,98911,44627,29035,0,571,176,3986,20516,45794,19829,25465,500
2003:Q3,Silent,23275087,24852668,6619481,1283316,4054655,4297582,1040021,2515388,5042225,1577581,1032863,337913,206805
2003:Q3,BabyBoom,20297561,25270735,8149947,1663534,3200246,3886283,2403186,2682816,3284723,4973174,3823225,971759,178190
2003:Q3,GenX,2697210,5236887,2494255,651843,358310,193526,248126,488127,802700,2539677,1804404,721284,13989
2003:Q3,Millennial,50129,109565,48196,32151,0,886,483,5973,21877,59437,30441,28718,278
2003:Q4,Silent,23831180,25429998,6687150,1298114,4396145,4339607,1056164,2500114,5152704,1598819,1036559,345626,216634
2003:Q4,BabyBoom,21234352,26320298,8381795,1680595,3657093,3931493,2582080,2749631,3337611,5085946,3942156,978691,165099
2003:Q4,GenX,3010813,5662689,2620010,662726,497436,198367,345156,518581,820413,2651876,1886942,745444,19490
2003:Q4,Millennial,63003,126301,53750,36166,2018,1125,2650,7689,22904,63298,29957,33171,170
2004:Q1,Silent,24760050,26356634,6864047,1311534,4534600,4386839,1049250,2520060,5690304,1596585,1039475,346585,210525
2004:Q1,BabyBoom,22439451,27607786,8747610,1703730,3904831,4050272,2655103,2852412,3693828,5168335,4022436,965680,180219
2004:Q1,GenX,3240456,5980495,2757058,680801,557540,206395,361347,563962,853392,2740039,1972617,748611,18811
2004:Q1,Millennial,79883,149796,65277,41701,4154,532,3117,11551,23464,69913,34160,35596,157
2004:Q2,Silent,24823005,26436082,6945903,1338899,4473779,4423207,1041825,2612631,5599838,1613077,1056563,350683,205831
2004:Q2,BabyBoom,23047280,28339366,9077674,1723516,3944113,4186389,2708800,3028389,3670485,5292086,4126653,963330,202103
2004:Q2,GenX,3350669,6243293,2952703,687888,533027,199802,368172,638992,862708,2892624,2112665,761552,18407
2004:Q2,Millennial,83755,168323,69318,44811,3401,455,3432,20084,26822,84568,45392,38974,202
2004:Q3,Silent,25161573,26774598,7133051,1337787,4408733,4458176,1028547,2703571,5704734,1613025,1065488,358717,188820
2004:Q3,BabyBoom,23739129,29155296,9432795,1738473,3984910,4328468,2750983,3203965,3715701,5416166,4242307,974230,199629
2004:Q3,GenX,3438714,6464028,3123484,700682,505277,192948,360797,713483,867357,3025314,2221490,787743,16081
2004:Q3,Millennial,102213,196784,83746,50919,2358,306,3287,29646,26522,94571,50207,44185,179
2004:Q4,Silent,25671661,27325990,7281129,1347058,4717178,4413665,1052299,2744319,5770342,1654329,1094107,362219,198003
2004:Q4,BabyBoom,25002991,30548167,9755266,1761772,4323455,4522898,2938128,3274543,3972105,5545176,4321647,995696,227833
2004:Q4,GenX,3807037,6997747,3329825,733243,613475,226141,453181,735840,906041,3190709,2364322,810474,15913
2004:Q4,Millennial,124176,237169,101225,56146,6301,0,5756,33785,33956,112994,60502,51729,763
2005:Q1,Silent,25757526,27418207,7423592,1343747,4743430,4361415,1048131,2792555,5705337,1660681,1108102,354979,197600
2005:Q1,BabyBoom,25489894,31172897,10041902,1781682,4355752,4653765,2967116,3355542,4017137,5683003,4482362,986716,213925
2005:Q1,GenX,4036261,7293146,3548145,766945,589810,256927,426938,761788,942593,3256885,2436059,804871,15955
2005:Q1,Millennial,167860,268911,120224,62764,4416,259,4420,38844,37984,101052,42038,58409,605
2005:Q2,Silent,26092863,27790472,7607572,1330983,4861585,4307921,1054832,2892995,5734584,1697610,1136476,354185,206949
2005:Q2,BabyBoom,26325623,32117184,10310814,1805251,4494332,4799082,3068659,3493050,4145995,5791561,4583334,996619,211608
2005:Q2,GenX,4289428,7706818,3770484,809474,610814,288823,453316,809694,964213,3417390,2583848,815580,17962
2005:Q2,Millennial,201063,316638,145155,72652,4492,572,4780,48176,40812,115575,49100,66006,469
2005:Q3,Silent,26340856,28074087,7752622,1328872,5071507,4251851,1067595,3010937,5590702,1733231,1164502,355633,213096
2005:Q3,BabyBoom,27265966,33174059,10659268,1818284,4743049,4940489,3184451,3652629,4175889,5908093,4684088,1014031,209974
