date,FU897005005.Q,FU157005005.Q,FU107005005.Q,FU317005005.Q,FU217005005.Q,FU797005005.Q,FU717005005.Q,FU767005005.Q,FU757005005.Q,FU747005005.Q,FU477005005.Q,FU517005005.Q,FU547005005.Q,FU657005005.Q,FU407005005.Q,FU677005005.Q,FU617005005.Q,FU647005005.Q,FU667005005.Q,FU737005005.Q,FU267005005.Q
1996:Q1,-66910,-101764,32607,-15023,8852,-11571,-697,-5121,3806,-29,751,-1461,-7974,-1362,-1460,0,-1034,466,10295,-7752,19989
1996:Q2,1292,7513,22792,-27945,-11237,2072,-498,11094,-3935,-62,1047,190,766,-1287,-1117,0,4487,344,6435,-15395,8097
1996:Q3,29980,26814,2770,13794,-16919,-1644,3755,24374,2873,-77,986,-2663,-15190,-1760,-1454,0,-5551,83,5606,-12625,5166
1996:Q4,-17776,-59727,25465,31874,-13966,37649,235,11418,17526,208,367,-188,1852,-2012,1806,0,-331,-864,22018,-14385,-39071
1997:Q1,28780,27521,41046,-1244,-9485,-43920,10,5147,4403,-59,-5745,-13253,-31468,-2494,-1260,0,372,201,15320,-15097,14862
1997:Q2,-26865,12738,61054,-42056,-19767,-23698,476,10631,-3693,-111,-46,-6426,-1469,-2584,-2098,0,-4369,507,5912,-20428,-15136
1997:Q3,19373,1416,35761,5973,-11494,3993,-767,15308,18512,-107,67,-2003,-14832,-2059,-537,0,-6505,-160,12354,-15278,-16277
1997:Q4,26858,-53060,41076,36537,-4628,13494,1113,39365,-6779,-133,32,-336,-6289,-775,-2665,0,-7230,67,8491,-11368,-6560
1998:Q1,68853,-46758,105517,1569,-14695,12625,-1392,20604,3940,-2,-2364,-1033,-2091,-2473,156,0,-4353,1890,16648,-16906,10595
1998:Q2,-27539,-22845,23848,-61832,-14164,-7579,-1195,24059,-4802,-281,591,-1040,-2848,-2372,-344,0,-4261,1536,425,-17047,55032
1998:Q3,-90488,-51001,-107105,18576,-23878,-618,-226,20479,15827,-20,-602,-6248,-10103,-2396,-1474,0,-6552,-874,-76,-8353,73538
1998:Q4,-23448,17167,-1422,67811,462,-49022,1794,-6647,-10223,-103,-2052,553,4807,-2384,-2008,0,-12619,-1188,18689,-37642,-58444
1999:Q1,161511,89792,21140,-6371,9942,-30124,-3385,-27661,7009,289,-2771,225,-6738,-3068,-889,0,-21767,-22,34391,-5735,77132
1999:Q2,174479,227087,-23363,-64406,-3922,23453,-898,-17305,23609,-35,1637,10015,989,-2538,-373,0,1649,283,1690,4729,15629
1999:Q3,84774,128167,-94480,15780,-14497,16947,389,19494,13065,-112,1919,11221,-7446,-2715,-926,0,-15827,-523,-3304,1712,32856
1999:Q4,153316,27040,100614,44779,-11477,17137,953,-8390,5259,-49,3616,-58,-11704,-3488,-897,0,9226,0,21530,1139,-24777
2000:Q1,199650,-17190,69646,37817,-3403,-47756,-739,21299,-29323,-129,-9554,-5788,-13247,-3703,-749,0,15768,0,-13931,-7660,160537
2000:Q2,-61195,85712,-17945,-99441,-17282,35790,4849,235,31557,-110,7544,7546,-278,-3875,-1217,0,-6074,0,-2593,-1793,-48030
2000:Q3,-33695,104315,-21383,26101,-61969,-38424,834,-176,-2368,-151,-4649,244,-4164,-3750,-1500,0,-4143,0,-2939,-15663,-42335
2000:Q4,-352355,-212999,-274080,46730,13587,47016,-1663,33433,19848,-275,427,-22767,12087,-3392,19180,0,10573,0,-3372,-17064,27391
2001:Q1,-74533,-134543,-50718,29948,-14417,5075,-568,50984,5889,-299,-18152,3097,-40267,-2587,11854,0,-8564,0,28984,-25299,90123
2001:Q2,-98197,32019,89108,-100770,-36261,-23113,-576,-2105,1665,-133,1487,-7358,2567,-2764,-4092,0,1473,0,-1887,-11391,-59179
2001:Q3,-235194,-48018,-177556,29820,-24780,-4565,852,62781,-25286,-337,-1615,-969,-5714,-2804,7902,0,-13348,0,-12803,-13224,-10095
2001:Q4,20971,-108911,93174,56612,13870,-6049,-231,-23505,11265,215,2020,-3344,4653,-2760,-3962,0,-5699,0,2272,13028,-27725
2002:Q1,155711,59651,61376,31231,-12302,-31980,-1310,-33396,9556,4,-7416,-182,-865,-3204,-6173,0,-8791,0,16333,3464,47736
2002:Q2,100846,72846,-86611,-37153,14265,85188,11,56699,29079,-134,4078,-1163,11741,-2957,2198,0,3867,0,-5901,-12330,52310
2002:Q3,-49302,237885,-129876,-26031,-106066,32290,90,46931,2283,-356,321,-2531,-7400,-2560,11416,0,-2774,0,-9031,-4098,-57505
2002:Q4,68260,-172025,137617,40726,83209,-26803,1122,10534,-23666,-239,4299,437,-35223,-2127,11789,0,-14177,0,27394,-6946,5536
2003:Q1,179122,199166,-27905,36786,-90125,-11362,-1308,-9255,4266,-220,-772,-917,-1895,-1744,-5101,0,4459,0,10197,-9073,72561
2003:Q2,356341,-97600,119423,-23961,225350,9710,325,-10646,21770,-235,531,12229,-14350,-1291,-1554,0,13905,0,3417,-14390,123420
2003:Q3,81290,71247,79004,-9812,-50030,-38957,-989,-9798,-17588,-192,2223,4165,-9828,-1159,-7043,0,-6663,0,3422,4493,29837
2003:Q4,-89862,-177451,113927,52845,-39566,-18863,2014,-28745,-1723,-318,217,29564,-87,-1304,-15503,0,-13379,0,17353,-6954,-20755
2004:Q1,34857,-88259,25975,26008,-19761,-9263,-517,-27351,6004,-421,150,5816,4235,-1872,-4246,0,6458,0,28597,-26119,100157
2004:Q2,56679,201833,-5190,-39362,-31127,-74829,-212,-24746,-16891,166,-3792,1132,6849,-2029,-18818,0,-2805,0,7181,-20864,5355
2004:Q3,80689,10260,-21244,-25821,739,9423,94,-8576,40043,-455,4561,-215,3355,-1793,29775,0,-6155,0,9142,-60353,107333
2004:Q4,-49583,-157117,30143,48928,-3964,10221,537,14403,8768,249,-1631,5569,-3347,-1285,-20144,0,10448,0,30944,-34290,22207
2005:Q1,159505,38401,16290,53113,14443,-76489,-281,-67412,-16004,-109,-3325,-12063,-4776,-680,-5658,0,-4812,0,15551,23079,113746
2005:Q2,-80223,-79636,31714,-84998,-15509,-15004,-822,2069,-8317,-402,1010,-3124,5702,-760,2159,0,-16369,0,16095,-12244,83210
2005:Q3,-105337,81610,-36758,-17004,-60218,-44101,31,-52634,5739,80,7413,-5050,-3130,-1433,-7061,0,11659,0,-5278,5564,-28866
2005:Q4,-445949,-258190,-21233,77348,-46068,-52134,1630,-18740,-17783,-56,-2801,2981,-3309,-2869,-8213,0,-17166,0,32728,-18536,-145673
2006:Q1,100925,-63991,-34203,86301,-2961,21243,-280,-28982,32182,127,-3805,11983,2785,-970,920,0,1671,0,7387,-1775,94536
2006:Q2,-74569,60819,-49493,-120046,-27717,-11724,1143,14795,-18026,150,-556,-7710,-1277,-884,942,0,17561,0,11139,-29002,73591
2006:Q3,84458,88140,-35685,-30678,-5615,-2346,430,16940,15928,-396,3294,3997,-4828,-528,-16842,0,-1904,0,6910,-25346,70643
2006:Q4,-159043,-100089,-43407,87916,-21000,-66279,1514,-66876,-40117,-3,-3408,30573,-2449,-76,11864,0,8792,0,29416,-35510,-16185
2007:Q1,9349,-62119,-25574,93511,799,-44784,-2344,-14756,23159,-270,-4406,-14632,-7476,927,-144,0,-12236,0,-13644,1038,47515
2007:Q2,197820,298027,-50664,-123079,-11796,9204,-756,25000,-2818,226,-4056,3488,-3195,-61,-4497,0,4921,0,-3271,-5778,76128
2007:Q3,-234993,-487254,-56699,-24423,-24191,-5807,548,20811,-23785,-226,-7838,4901,-2828,-83,7399,0,-4877,0,28506,-28334,363381
2007:Q4,-625471,-511721,-193019,74939,-7047,-78517,1815,-25294,-68385,-6826,9635,-20760,-12093,1045,11960,0,1960,0,-888,29314,89894
2008:Q1,63062,-256899,76055,100844,9777,13586,-1684,1658,9461,-920,13679,-33768,-25181,-1384,-8580,0,7192,0,2459,50654,119699
2008:Q2,-98901,60681,148333,-158159,-7279,-102406,-2025,-144405,7521,-269,-5671,8097,-12561,-2492,-12014,0,7573,0,-12685,66524,-40071
2008:Q3,3665,-217248,105143,28087,35709,17224,785,71218,-79858,-191,333,-41433,-55744,-2142,52447,0,6436,0,-11839,77212,34750
2008:Q4,-242526,-453056,159016,94172,49423,62788,4988,-24188,-26337,260,10932,-20489,-68832,-625,72734,0,-8156,0,4488,118013,-154869
2009:Q1,108550,-129677,-157542,73061,56264,160501,-4216,23996,-11732,-715,36291,-21375,29332,-3727,73465,0,-4426,0,45024,-1416,105943
2009:Q2,335907,201009,92065,-81231,35189,-1963,2033,-3163,8889,25,-6073,21778,6277,-6615,-12632,0,-19722,0,-32359,39601,90838
2009:Q3,440324,82837,44004,-25751,-15719,195480,-1676,11293,68920,5870,-3437,29586,20438,-5937,12204,0,9423,0,-11257,60055,159474
2009:Q4,-257380,-240572,-97261,16329,-19151,180835,-3038,27893,104578,104,8090,8693,-6147,-2527,32611,0,20371,0,-30451,20657,-97559
2010:Q1,35598,-151968,38281,53831,11045,95295,-1689,-34674,71766,616,6565,-19230,-12945,672,39533,0,-7277,0,16693,35263,-10885
2010:Q2,67736,-78948,-18652,-48142,-23827,59620,-3692,88466,-30857,-495,-6626,-16524,6461,-994,37662,0,-14928,0,12078,-10933,177686
2010:Q3,132265,-5215,104511,-50039,3728,80494,-2621,58309,-65052,117,8347,18622,4422,642,22980,0,3057,0,-36605,68276,-1215
2010:Q4,-93142,-353779,11603,-17082,-9891,224938,-1372,-29818,107029,593,28102,18071,33218,710,-12883,0,22827,0,-13921,72385,51068
2011:Q1,-8918,-70006,97179,57747,33231,40000,-3898,21818,26735,134,7407,-25247,-5069,147,13307,0,9559,0,-17186,12295,-167070
2011:Q2,-32938,-179889,-675,-121571,9829,56827,344,44048,4289,8,-27995,1803,10018,-1096,16576,0,9128,0,3714,-4010,202541
2011:Q3,-393896,-265119,-56116,6814,7547,3197,1555,113778,-93629,-828,5449,-32418,219,-4135,5479,0,12911,0,30359,-35543,-90220
2011:Q4,396874,-234017,426430,24886,-1712,92727,943,-399,34001,448,-10040,48591,-419,-2748,15806,0,18601,0,-47280,35224,88560
2012:Q1,374060,8948,268418,113471,23255,30895,-6147,35290,23872,-202,1026,-13017,-1940,614,6598,0,10299,0,-13064,-12436,-70927
2012:Q2,-167138,-49021,-95776,-106981,-7767,1464,-4510,-15592,-20905,182,2203,10978,11698,956,9756,0,16276,0,19625,-29203,90943
2012:Q3,365226,-92639,150215,-118919,-36082,369649,-4845,84696,-22933,179,1952,23261,-50656,994,9016,0,17380,0,194903,115702,93001
2012:Q4,127964,-211873,335089,98394,-42173,-40266,-2983,-44349,36074,202,-1452,-31107,-2284,-839,4198,0,8496,0,-13663,7443,-11207
2013:Q1,47814,-106064,126885,60934,-4350,-55992,-548,-31147,10104,186,12415,15046,-2995,3709,-51612,0,-4255,0,-4297,-2600,26400
2013:Q2,5625,76288,173977,-155194,-29661,-98620,-1248,-72024,-23516,-625,-10775,2119,-10810,-7214,49896,0,-30381,0,-2497,8456,38836
2013:Q3,34897,67573,23045,-22921,24053,-90071,-422,-18842,-55077,826,-2273,18835,-2473,212,-26998,0,-6648,0,-979,3768,33219
2013:Q4,-198212,-213725,10407,-68625,-5168,76809,678,52141,-2907,-1583,-2149,26214,-31562,-4595,22053,0,-7274,0,14485,11310,2089
2014:Q1,-151997,-178906,-14791,45548,38351,9914,-1205,10304,-20644,127,7382,-2262,1703,87,10748,0,5615,0,13825,-15765,-52112
2014:Q2,38217,-56138,119627,-120859,4417,29254,343,12657,2681,165,-3980,12353,10633,1574,9743,0,5800,0,-10792,-11923,61917
2014:Q3,92031,-35295,49061,125250,-50269,-81475,2697,-29251,-18177,-124,-2804,-5211,-12479,3750,-1192,0,-2186,0,-7576,-8924,84758
2014:Q4,62324,-341720,372838,43592,-65857,31927,2104,33380,-16711,-63,3158,14392,-11584,5660,8259,0,-8352,0,2032,-347,21545
2015:Q1,-70209,-356983,174842,28525,-17383,23407,1891,-31842,8111,169,4383,-2499,-3216,-2154,-1935,0,9844,0,-9104,49758,77383
2015:Q2,-247121,72904,-18089,-173371,-22947,-62637,1706,-41863,9449,-354,-6960,-4677,393,1624,-12408,0,7345,0,14256,-31146,-42982
2015:Q3,-123729,-16430,-186492,-19733,-24,-22258,2191,1723,7131,-149,-110,-18337,-15473,917,10567,0,2752,0,25401,-38873,121208
2015:Q4,1946,-331458,178157,112607,-27567,88138,1455,28811,11893,-19,2236,21127,368,1675,-6758,0,7552,0,-8285,28084,-17931
2016:Q1,-35944,-229389,65467,41123,12842,37271,-1329,7693,-5751,385,4088,20794,15253,13579,11396,0,-9978,0,5925,-24783,36744
2016:Q2,-41334,13772,-58273,-155384,-27011,6823,-2131,45016,-30985,210,-1346,3828,-2863,9896,-3279,0,-1801,0,14710,-24431,178739
2016:Q3,-80577,156877,24614,33134,-66044,-130963,-211,-40498,-21682,-71,779,5883,181,5971,7004,0,8359,0,-73969,-22710,-98194
2016:Q4,272557,158912,112112,51721,-58199,8669,3506,-53620,35427,-617,-4706,17588,-18629,2221,-16450,0,8002,0,-10725,46673,-658
2017:Q1,-43517,-195326,13602,120202,-17907,23415,-74,-46530,-7755,14,5252,-909,-1314,-2073,1953,0,-2564,0,-26362,103777,12497
2017:Q2,-113168,34496,-19015,-158660,-29323,78341,-2063,21789,23364,42,-3193,18572,8355,-3800,3746,0,14416,0,-20435,17549,-19008
2017:Q3,-133542,166851,-157679,-42599,-56650,-44301,-683,52470,-26550,-130,-1256,-6540,-23298,-4135,90,0,2887,0,-26264,-10893,835
2017:Q4,-587974,-274108,-247263,26742,-82692,-22529,-246,-35470,-28419,-76,-776,3130,24256,-2212,12298,0,-16174,0,-5618,26775,11876
2018:Q1,-110889,-210731,-60014,140217,-33151,39865,943,-18487,46185,-559,4146,1463,-3374,670,-14881,0,-4321,0,22158,5922,12925
2018:Q2,57377,217953,-73374,-196156,-60357,73930,1049,143583,-19605,-153,-5560,5953,-27940,-552,-9284,0,7092,0,992,-21645,95380
2018:Q3,323920,35066,218781,-54135,-21959,-13818,1327,-59586,8368,-239,-2373,13304,-10777,-950,-2610,0,-2255,0,10778,31195,159986
2018:Q4,-222806,-194597,-6031,95531,-32664,-38825,1701,89088,4244,118,1574,-36680,-12213,-3140,9504,0,-22800,0,9283,-79501,-46220
2019:Q1,-29687,-410460,203892,106065,3617,32104,3251,49349,-24938,614,7535,23561,4914,1789,8938,0,-280,0,-10696,-31934,35096
2019:Q2,-309197,-71661,-104070,-152121,-17351,43037,1073,76637,-13491,562,-1758,9435,1467,-1669,10254,0,-6568,0,22625,-55530,-7030
2019:Q3,-106000,17518,-215370,-44530,23481,16076,1057,-12025,31957,303,-683,4587,675,-3415,5104,0,3896,0,15612,-30993,96826
2019:Q4,-655818,-623324,-30334,51333,113,-31846,-1660,-52572,43851,555,122,2274,456,5197,-11847,0,11718,0,-14834,-15107,-21760
2020:Q1,-215771,-492656,-166265,95585,56980,162676,-379,141885,-13064,1498,10033,-4517,-12293,5702,25400,0,7958,0,41532,-41079,127909
2020:Q2,321383,-119199,340333,189034,15965,-10793,-435,-92354,65731,483,6855,17604,1398,-1237,8812,0,15814,0,-29470,-3992,-93956
2020:Q3,36561,560643,-180518,-233632,-38513,-116061,-931,-103026,-12474,659,-6345,23895,547,-3873,7681,0,3547,0,2806,-28546,44642
2020:Q4,-300099,-528402,150217,178312,-44707,-33547,-120,-58672,31889,-347,2039,-15973,23458,-2875,10860,0,6123,0,10132,-40060,-21972
2021:Q1,321500,486434,139921,-223076,4291,-125431,151,-66773,-35936,-1980,2270,45313,-33250,19916,-37136,0,2186,0,-5939,-14254,39362
2021:Q2,243303,146684,199279,-200401,-27948,-17128,1254,55878,-60105,1056,-9605,13370,-21541,24772,-2401,-0,21788,0,-3625,-37970,142818
2021:Q3,-344166,5558,-342029,34269,-4651,-109294,-603,-66212,-36267,-440,-6001,29107,-17016,25575,-6156,0,-1415,0,1996,-31862,71980
2021:Q4,-256204,-513933,188390,26427,7005,-61557,-2134,-29725,-839,-312,-4658,8624,-29602,28175,1201,0,12168,0,-27813,-16644,97464
2022:Q1,-169544,-299463,-41972,164132,28356,-99631,514,-21795,-980,-2780,-5477,-19217,-32156,28078,-46218,0,1115,0,10465,-11180,79033
2022:Q2,-172720,205127,-90859,-417044,4993,-150312,2093,-152772,-1321,-2166,-14506,-38484,-42414,26107,-33806,0,26019,0,49766,31172,275374
2022:Q3,239385,33219,33058,184764,-12179,-146642,-1590,-58514,-31946,-3056,-7965,-54764,-30809,24239,-23707,0,-20507,0,32955,29022,147165
2022:Q4,-174905,-421751,56060,95790,8566,40999,-18778,6212,64674,1181,-294,911,-46178,23346,-8023,0,-2035,0,-20276,40259,45431
2023:Q1,-97592,-332657,189589,233693,28757,-15929,-26618,10370,-48415,1061,15996,32491,16760,24688,-794,0,17670,0,-24846,-34292,-201046
2023:Q2,124349,100471,14009,-116937,-1800,20548,-34011,-34082,37204,-885,-714,32657,-16756,27135,15135,0,-370,0,-3072,-1695,108058
2023:Q3,129474,120773,-77527,112210,-8469,-40901,-34169,40594,-31563,-1700,-1399,15268,-25548,28291,-23356,0,15811,0,25141,-48272,23388
2023:Q4,-69171,-298320,-161461,132322,9782,151457,-24051,80495,73669,3606,10150,1268,-22679,29841,-3409,-0,15924,0,-18002,4646,97050
2024:Q1,110895,-125482,173753,43432,41711,-17344,-23907,-14202,-7578,-707,8416,14151,6746,29841,-10357,0,4280,0,-27811,3782,-5175
2024:Q2,-59585,-18622,18949,-263290,-25178,-25543,-24073,34994,14033,-446,-3522,-2419,-22395,29841,-16250,0,7046,0,-15245,-27108,254098
2024:Q3,-348876,-390287,35238,-5253,-15530,30329,-24063,70235,-1817,3327,5737,-743,-35724,29841,-1329,0,19509,0,6500,-41143,-3374
2024:Q4,-364358,-470531,8314,200018,13925,16749,-23885,22504,23232,-2829,1775,13928,-50115,29841,-25795,0,5690,0,47453,-25051,-132834
2025:Q1,-415761,-386345,52889,78568,38327,-133318,-24036,-35396,-59547,1619,9348,-25250,-3032,29841,-8696,0,29831,0,-19090,-28911,-65883
