date,FU544090085.Q,FU543020083.Q,FU543034385.Q,FU544022085.Q,FU543069183.Q,FU543061183.Q,FU543061783.Q,FU543062083.Q,FU543063085.Q,FU544023085.Q,FU543069483.Q,FU543065083.Q,FU543064185.Q,FU543064385.Q,FU543040085.Q,FU543050085.Q,FU543070085.Q,FU543090085.Q,FU544190085.Q,FU543140085.Q,FU543150085.Q,FU543170085.Q,FU543190085.Q
2003:Q3,1802,1011,-1706,-518,-1011,-360,-716,86,1483,-20,-50,30,671,14355,0,-43,-22,-11926,1559,8632,4531,-22,-11582
2003:Q4,15060,1949,-5256,-480,-947,-385,-720,87,1485,-56,-87,31,339,18347,0,-41,-21,279,14204,11156,1150,-21,1919
2004:Q1,25863,370,-506,-63,-1060,1170,-1925,-18,1770,261,1,260,1893,14587,0,31,28,9262,26484,2280,7222,28,16954
2004:Q2,10973,1013,1499,274,-1011,1180,-1864,-17,1986,253,0,253,1475,9400,0,31,29,-3001,11071,1424,7748,29,1870
2004:Q3,10902,1014,691,-739,-2022,1181,-1860,-16,1978,254,0,254,2013,5903,0,31,30,1705,10174,956,15189,30,-6001
2004:Q4,12144,1352,-3848,1343,-302,1182,-1809,-9,2281,264,6,258,270,14394,0,33,26,-1690,11792,2566,11827,26,-2627
2005:Q1,19730,675,1611,3030,1343,-994,1361,0,1320,311,1,310,3430,7697,20,-159,65,3050,20048,-6290,10940,65,15333
2005:Q2,6434,-2034,-1347,1662,-26,-444,809,-4,1327,298,-1,299,5879,10947,20,-158,61,-8894,6994,-10589,37174,61,-19652
2005:Q3,13534,-12,1766,1641,-28,-430,818,-4,1285,297,0,297,-1348,4543,19,-159,59,6728,14041,-2256,10678,59,5560
2005:Q4,13443,-97,-2317,2468,-26,915,172,17,1390,273,-50,323,761,5610,20,-159,60,6824,14256,-4160,13874,60,4482
2006:Q1,28093,722,487,1510,563,298,464,36,149,50,6,44,51,10992,-20,938,-19,13382,27595,8414,30930,407,-12156
2006:Q2,19020,718,5696,10653,555,1326,7017,185,1570,391,-5,396,347,7825,-21,936,0,-7525,19066,6525,25671,425,-13555
2006:Q3,21300,710,1187,5093,554,539,537,-22,3485,203,0,203,17,7145,-20,938,-17,6044,20910,6459,27452,400,-13401
2006:Q4,30479,596,-1087,4367,548,-224,1693,14,2336,208,8,200,-4846,16859,-20,940,-24,13486,31742,11188,32375,387,-12208
2007:Q1,30810,338,2666,5697,2027,-845,972,57,3486,23,1,22,4003,6007,0,200,-64,11940,30289,2615,14035,367,13272
2007:Q2,26210,362,1661,3995,2011,-1096,535,51,2494,-69,-22,-47,-2950,14833,1,203,-73,8247,26116,3957,21620,343,196
2007:Q3,15365,2257,2892,5168,2036,-824,850,48,3058,5,0,5,411,7864,0,202,-65,-3369,15972,2666,14763,358,-1815
2007:Q4,36719,-4215,1006,3148,2043,-1095,293,35,1872,119,-7,126,-4172,19059,0,198,-58,21634,38280,3759,21743,391,12387
2008:Q1,-8730,-154,6530,3065,-927,293,5279,675,-2255,-18,10,-28,5806,-3273,0,444,12,-21142,-6937,776,1167,317,-9197
2008:Q2,8197,1297,-1025,4256,-895,2065,3891,732,-1537,41,12,29,-10447,10949,1,449,7,2669,9302,-2147,-10278,273,21454
2008:Q3,2729,500,5523,4444,-886,-1688,7966,663,-1611,-7,12,-19,11754,-7680,1,442,12,-12260,4409,2676,9215,334,-7816
2008:Q4,12282,1037,8009,-524,-873,-6310,7556,700,-1597,4364,13,4351,6464,-1447,1,439,17,-6078,10643,2237,7143,349,914
2009:Q1,-12869,-707,-606,-4667,-2650,20,1045,-278,-2804,-1095,-7,-1088,-2008,329,0,-189,204,-4130,-14938,-1489,-7627,36,-5858
2009:Q2,10558,-674,-5493,-797,-74,700,568,88,-2079,-1096,-5,-1091,-996,18520,-1,-182,182,1095,8400,-4753,18992,-30,-5809
2009:Q3,15952,-680,-5151,-3014,-975,166,496,-99,-2602,-1109,-7,-1102,-1140,11691,0,-183,170,15368,14022,-2988,12159,-48,4899
2009:Q4,-12788,-2744,-4619,-794,-357,823,615,82,-1957,-1102,-5,-1097,-323,13970,0,-185,187,-17178,-14715,-3930,12601,-6,-23380
2010:Q1,23204,738,-3422,9188,755,2015,2186,147,4085,-2,-6,4,11327,5676,0,-175,-31,-95,22160,-3336,16374,-138,9260
2010:Q2,25632,763,-58,7908,781,1496,2515,-229,3345,-7,-7,0,11056,7760,-1,-180,15,-1624,25158,-5120,13171,-70,17177
2010:Q3,8752,773,-2112,9021,792,2064,2274,2,3889,-19,-7,-12,8919,4508,1,-172,-58,-12109,7829,-2867,15904,-195,-5013
2010:Q4,9423,809,-1877,7837,830,1501,2639,-331,3198,-17,-6,-11,9652,10633,0,-173,-49,-17392,8248,-4846,20385,-181,-7110
2011:Q1,5438,-242,-275,-1842,442,1445,-1123,-37,-2569,-211,-12,-199,5467,-673,823,-950,-179,3520,4751,1859,5794,-202,-2700
2011:Q2,5412,-235,405,-1926,458,1352,-1047,-52,-2637,-202,-10,-192,4361,482,823,-952,-159,2815,5201,1390,3424,-166,553
2011:Q3,15073,-514,2455,-2252,489,1220,-1062,-68,-2831,-188,-10,-178,329,-2923,819,-957,-113,18417,14949,-1372,-15529,-81,31931
2011:Q4,2570,63,-2345,-2461,-7,1253,-1174,-51,-2482,-201,-11,-190,12462,6580,828,-949,-180,-11227,1890,5051,29064,-216,-32009
2012:Q1,5430,-2,-1755,7416,-506,1193,-2565,135,9159,-2,0,-2,-1367,961,-582,-322,-139,1222,4512,-4750,34268,-744,-24262
2012:Q2,2839,11,-666,7981,-492,313,-2274,136,10298,7,1,6,717,2827,-589,-326,-99,-7024,2432,-1919,6683,-665,-1667
2012:Q3,11501,-4,-1540,8361,-508,1053,-2564,107,10273,-2,0,-2,-638,-2531,-587,-325,-117,8884,10527,-2014,6335,-696,6902
2012:Q4,25124,1335,-501,10461,-503,1122,-2224,133,11933,-1292,-142,-1150,-172,205,-589,-325,-109,16111,25425,-2105,5473,-683,22740
2013:Q1,468,-1163,-3658,5877,462,635,1322,340,3118,459,0,459,-329,-4816,-33,-14,2,4143,1312,-536,6926,-28,-5050
2013:Q2,5175,-1170,1438,5502,449,653,1265,334,2801,471,0,471,-3010,-5496,-34,-15,2,7487,5918,-1759,428,-19,7268
2013:Q3,-11587,-1103,-274,5402,451,535,1154,358,2904,494,0,494,-5595,-8119,-32,-14,2,-2348,-10729,-2525,409,-27,-8586
2013:Q4,-7862,-1035,-1708,6023,460,133,929,450,4051,517,0,517,-1391,-1952,-33,-15,2,-8270,-7531,227,7266,-27,-14997
2014:Q1,-12760,51,-768,767,375,429,-415,127,251,346,0,346,-9491,-12592,-308,27,-1,9209,-13559,-120,-6548,-290,-6601
2014:Q2,1369,37,-820,3007,364,302,512,105,1724,347,0,347,-11404,-6692,-308,26,-2,17178,669,-572,-5564,-292,7097
2014:Q3,-11904,47,806,1570,383,536,51,135,465,366,1,365,-1526,-11101,-309,27,-1,-1783,-12466,-415,-8422,-287,-3342
2014:Q4,-2132,40,-1354,2165,381,1558,-1684,206,1704,372,-1,373,-7102,-4086,-309,26,-2,8118,-2890,-536,-3502,-289,1437
2015:Q1,71350,-573,-1591,29670,-818,1504,960,1150,26874,13131,4876,8255,-6657,-9646,-2,1,18,46999,72847,36271,16089,18,20469
2015:Q2,-10371,-543,70,6965,-776,387,1853,78,5423,223,16,207,-4557,-7229,-1,0,18,-5317,-7339,2259,-1800,18,-7816
2015:Q3,-11008,-515,5507,7609,-733,1061,-451,276,7456,301,30,271,25374,-13015,-2,1,19,-36287,-7147,3345,-10308,19,-203
2015:Q4,-15339,-476,-2044,6963,-497,128,3133,-1020,5219,1805,-191,1996,11623,-596,-2,0,18,-32630,-6368,208,12457,18,-19051
2016:Q1,-18004,913,280,5246,-670,2592,1134,904,1286,190,-40,230,-8916,-14205,0,-32,-15,-1465,-15344,-428,-12776,-15,-2125
2016:Q2,-16955,994,-3221,4530,-626,2179,947,740,1290,226,-34,260,-6639,-11691,0,-31,-16,-1107,-18065,-773,-14579,-16,-2697
2016:Q3,-7199,1060,498,4397,-607,2527,725,645,1107,223,-35,258,-6915,-10994,1,-32,-16,4579,-6414,811,-4631,-16,-2578
2016:Q4,4020,1138,-133,1021,-581,630,627,139,206,238,-33,271,-6097,-8359,0,-31,-16,16259,2964,2056,-967,-16,1891
2017:Q1,-18643,2235,-773,1797,-1327,-39,-134,-343,3640,414,-22,436,-1854,-21746,0,-3,0,1287,-15818,-4759,-4220,0,-6839
2017:Q2,-18563,2506,-578,277,-1233,-47,-93,-209,1859,406,-24,430,-2847,-16111,0,-2,1,-2215,-10043,-4002,73,1,-6115
2017:Q3,-13632,2820,-346,1854,-1140,-98,-207,-377,3676,412,-24,436,-3028,-17433,0,-4,2,2091,-27965,-6379,-15239,2,-6349
2017:Q4,-10352,3174,-508,842,-1052,-20,-129,-261,2304,419,-24,443,-3038,-20609,0,-3,0,9371,-17256,-4988,-6706,0,-5562
2018:Q1,-26190,1240,372,8406,-546,399,2018,155,6380,1878,21,1857,-14380,-25900,0,728,1,1465,-26070,1184,-23268,276,-4262
2018:Q2,-38349,364,-944,-5374,-890,-1844,-2058,-272,-310,923,-121,1044,-13564,-18633,0,729,2,-1852,-33520,169,-29665,277,-4301
2018:Q3,-38849,686,433,-5184,-742,-803,-1185,-63,-2391,1260,-66,1326,-14869,-21337,0,729,1,-568,-39551,-617,-35206,274,-4002
2018:Q4,-23991,1085,5706,-643,-602,-1818,-1558,-82,3417,1706,-4,1710,-11210,-22260,0,728,1,896,-24191,915,-22454,270,-2922
2019:Q1,-26133,-385,-3152,9242,-134,504,2758,633,5481,1084,-1037,2121,-6341,-19427,0,-16,0,-7138,-25150,-4412,-12124,-25,-8589
2019:Q2,-15264,-386,523,12022,-136,198,2807,742,8411,1208,-1120,2328,957,-22366,0,-17,-1,-7204,-15066,-3070,-4583,-26,-7387
2019:Q3,-10610,-492,-176,17299,-169,519,3599,841,12509,1219,-1218,2437,1581,-22998,0,-16,-1,-7026,-10647,-2472,-1074,-26,-7075
2019:Q4,-27358,-3048,-365,-14563,-957,-2202,-3693,17,-7728,-2109,-1322,-787,-300,-21510,0,-16,0,14553,-28950,-4971,-15691,-25,-8263
2020:Q1,-30647,1624,9242,9522,854,-4642,-5632,276,18666,-10,0,-10,-8735,-39786,-1,-484,0,-2019,-26269,-3970,-23735,-142,1578
2020:Q2,-17613,2856,-2014,-3924,1267,1947,2850,336,-10324,1463,0,1463,-2282,-13031,0,-486,0,-195,-16796,-2638,-12467,-133,-1558
2020:Q3,-11781,2545,-1023,14745,1190,1218,1426,321,10590,922,0,922,-1628,-24493,-1,-485,0,-2363,-11732,-1999,-9467,-138,-128
2020:Q4,19138,3344,-1254,19325,1489,2710,2524,469,12133,1678,0,1678,-2271,-23453,0,-485,0,22254,19778,2213,17732,-137,-30
2021:Q1,-31457,-2610,-977,4716,488,1025,-6551,-352,10106,178,0,178,-21057,-29456,0,-41,15,17775,-32245,-6814,-28512,1,3080
2021:Q2,-80765,-878,-1468,-5206,1163,-95,-5056,-9,-1209,2228,0,2228,-31510,-49872,0,-41,16,5966,-81708,-13502,-69487,5,1276
2021:Q3,-3157,-243,-584,19647,1550,2046,-2773,554,18270,3282,0,3282,-19967,-31255,0,-41,15,25989,-4004,-3096,-5719,0,4811
2021:Q4,-11059,134,-355,26932,1915,2671,-1344,555,23135,4203,0,4203,-19417,-27625,0,-40,16,5093,-11707,-4181,-12810,3,5281
2022:Q1,-9311,2198,3796,14534,-2310,1038,3505,1240,11061,3467,0,3467,-2767,-31241,0,5,-14,711,-9806,10685,-1298,8,-19201
2022:Q2,-20193,1339,2831,10331,-2575,-1189,-176,570,13701,2169,0,2169,1671,-22883,0,8,-14,-15645,-23065,7428,-13699,-3,-16791
2022:Q3,4505,2445,638,14946,-2102,752,3119,1025,12152,3835,0,3835,-161,-18965,0,7,-14,1774,3225,10532,8520,1,-15828
2022:Q4,-22857,1056,609,9130,-2413,-3600,-2628,-506,18277,1728,0,1728,-3599,-14972,0,1,-13,-16797,-18006,7927,-7615,24,-18342
2023:Q1,-11297,1054,-799,8532,342,-1550,-63,209,9594,3852,0,3852,-21597,-31594,0,-80,1,29334,-11618,-5859,-18540,-14,12795
2023:Q2,8439,509,501,20877,235,-198,1002,426,19412,3232,0,3232,-14936,-24025,0,-79,0,22360,8654,-3043,-1278,-20,12995
2023:Q3,-22201,-1475,575,8177,-202,-1450,-2537,305,12061,109,0,109,-12672,-28001,0,-74,0,11160,-24834,-7715,-28723,-43,11647
2023:Q4,-11465,778,1153,327,314,-3222,-1850,-580,5665,4054,0,4054,-15141,-23790,0,-82,1,21235,-15819,-7714,-27802,-10,19707
2024:Q1,-12689,1373,-1252,18266,256,1291,285,-317,16751,3230,0,3230,5753,-32880,0,-85,3,-7097,-14160,12774,-7005,-148,-19781
2024:Q2,-12690,1060,618,13355,183,550,-889,-535,14046,2687,0,2687,9822,-31206,0,-83,1,-8944,-12090,13067,-5717,-162,-19278
2024:Q3,-23266,3041,996,9568,629,406,230,-311,8614,6274,0,6274,-6902,-36076,0,-85,3,-85,-19449,12504,-11056,-152,-20745
2024:Q4,-10758,28,542,17561,-51,1158,-1033,-677,18164,850,0,850,12131,-27671,0,-81,1,-14119,-8743,13830,-2760,-165,-19648
2025:Q1,-40397,759,2849,1208,170,-379,196,370,851,1384,0,1384,-21196,-41614,0,-10,1,16222,-41806,-6658,-32437,1,-2712
